,Unnamed: 0,m1,m2,p,maxDeg,cull,attempts
221,221,1,3,0.0,10,False,1
223,223,1,3,0.0,20,False,1
225,225,1,3,0.0,30,False,1
226,226,1,3,0.0,50,True,1
227,227,1,3,0.0,50,False,1
228,228,1,3,0.0,70,True,1
229,229,1,3,0.0,70,False,1
231,231,1,3,0.1,10,False,1
233,233,1,3,0.1,20,False,1
235,235,1,3,0.1,30,False,1
237,237,1,3,0.1,50,False,1
238,238,1,3,0.1,70,True,7
239,239,1,3,0.1,70,False,1
241,241,1,3,0.2,10,False,1
243,243,1,3,0.2,20,False,1
245,245,1,3,0.2,30,False,1
247,247,1,3,0.2,50,False,1
248,248,1,3,0.2,70,True,4
249,249,1,3,0.2,70,False,1
251,251,1,3,0.3,10,False,1
253,253,1,3,0.3,20,False,1
255,255,1,3,0.3,30,False,1
257,257,1,3,0.3,50,False,1
258,258,1,3,0.3,70,True,2
259,259,1,3,0.3,70,False,1
261,261,1,3,0.4,10,False,1
263,263,1,3,0.4,20,False,1
265,265,1,3,0.4,30,False,1
267,267,1,3,0.4,50,False,1
268,268,1,3,0.4,70,True,9
269,269,1,3,0.4,70,False,1
271,271,1,3,0.5,10,False,2
273,273,1,3,0.5,20,False,1
275,275,1,3,0.5,30,False,2
277,277,1,3,0.5,50,False,2
278,278,1,3,0.5,70,True,5
279,279,1,3,0.5,70,False,2
331,331,1,4,0.0,10,False,1
332,332,1,4,0.0,20,True,3
333,333,1,4,0.0,20,False,1
334,334,1,4,0.0,30,True,4
335,335,1,4,0.0,30,False,1
336,336,1,4,0.0,50,True,1
337,337,1,4,0.0,50,False,1
338,338,1,4,0.0,70,True,1
339,339,1,4,0.0,70,False,1
341,341,1,4,0.1,10,False,1
343,343,1,4,0.1,20,False,1
345,345,1,4,0.1,30,False,1
347,347,1,4,0.1,50,False,1
349,349,1,4,0.1,70,False,1
351,351,1,4,0.2,10,False,1
353,353,1,4,0.2,20,False,1
355,355,1,4,0.2,30,False,1
357,357,1,4,0.2,50,False,1
359,359,1,4,0.2,70,False,1
361,361,1,4,0.3,10,False,1
363,363,1,4,0.3,20,False,1
365,365,1,4,0.3,30,False,1
367,367,1,4,0.3,50,False,1
369,369,1,4,0.3,70,False,1
371,371,1,4,0.4,10,False,1
373,373,1,4,0.4,20,False,1
375,375,1,4,0.4,30,False,1
377,377,1,4,0.4,50,False,1
379,379,1,4,0.4,70,False,1
381,381,1,4,0.5,10,False,1
383,383,1,4,0.5,20,False,1
385,385,1,4,0.5,30,False,1
387,387,1,4,0.5,50,False,1
388,388,1,4,0.5,70,True,8
389,389,1,4,0.5,70,False,1
391,391,1,4,0.6,10,False,1
393,393,1,4,0.6,20,False,1
395,395,1,4,0.6,30,False,1
397,397,1,4,0.6,50,False,1
399,399,1,4,0.6,70,False,2
441,441,1,5,0.0,10,False,1
442,442,1,5,0.0,20,True,2
443,443,1,5,0.0,20,False,1
444,444,1,5,0.0,30,True,1
445,445,1,5,0.0,30,False,1
446,446,1,5,0.0,50,True,1
447,447,1,5,0.0,50,False,1
448,448,1,5,0.0,70,True,1
449,449,1,5,0.0,70,False,1
451,451,1,5,0.1,10,False,1
453,453,1,5,0.1,20,False,1
455,455,1,5,0.1,30,False,1
457,457,1,5,0.1,50,False,1
459,459,1,5,0.1,70,False,1
461,461,1,5,0.2,10,False,1
463,463,1,5,0.2,20,False,1
465,465,1,5,0.2,30,False,1
467,467,1,5,0.2,50,False,1
469,469,1,5,0.2,70,False,1
471,471,1,5,0.3,10,False,1
473,473,1,5,0.3,20,False,1
475,475,1,5,0.3,30,False,1
477,477,1,5,0.3,50,False,1
479,479,1,5,0.3,70,False,1
481,481,1,5,0.4,10,False,1
483,483,1,5,0.4,20,False,1
485,485,1,5,0.4,30,False,1
487,487,1,5,0.4,50,False,1
489,489,1,5,0.4,70,False,1
491,491,1,5,0.5,10,False,1
493,493,1,5,0.5,20,False,1
495,495,1,5,0.5,30,False,1
497,497,1,5,0.5,50,False,1
499,499,1,5,0.5,70,False,1
501,501,1,5,0.6,10,False,1
503,503,1,5,0.6,20,False,1
505,505,1,5,0.6,30,False,1
507,507,1,5,0.6,50,False,1
508,508,1,5,0.6,70,True,4
509,509,1,5,0.6,70,False,1
511,511,1,5,0.7,10,False,1
513,513,1,5,0.7,20,False,1
515,515,1,5,0.7,30,False,1
517,517,1,5,0.7,50,False,1
518,518,1,5,0.7,70,True,1
519,519,1,5,0.7,70,False,1
552,552,1,6,0.0,20,True,2
554,554,1,6,0.0,30,True,1
556,556,1,6,0.0,50,True,2
558,558,1,6,0.0,70,True,3
571,571,1,6,0.2,10,False,1
573,573,1,6,0.2,20,False,1
575,575,1,6,0.2,30,False,1
577,577,1,6,0.2,50,False,1
579,579,1,6,0.2,70,False,1
581,581,1,6,0.3,10,False,1
583,583,1,6,0.3,20,False,1
585,585,1,6,0.3,30,False,1
587,587,1,6,0.3,50,False,1
589,589,1,6,0.3,70,False,1
591,591,1,6,0.4,10,False,1
593,593,1,6,0.4,20,False,1
595,595,1,6,0.4,30,False,1
597,597,1,6,0.4,50,False,1
599,599,1,6,0.4,70,False,1
601,601,1,6,0.5,10,False,1
603,603,1,6,0.5,20,False,1
605,605,1,6,0.5,30,False,1
607,607,1,6,0.5,50,False,1
609,609,1,6,0.5,70,False,1
611,611,1,6,0.6,10,False,1
613,613,1,6,0.6,20,False,1
615,615,1,6,0.6,30,False,1
617,617,1,6,0.6,50,False,1
619,619,1,6,0.6,70,False,1
621,621,1,6,0.7,10,False,1
623,623,1,6,0.7,20,False,1
625,625,1,6,0.7,30,False,1
627,627,1,6,0.7,50,False,1
628,628,1,6,0.7,70,True,5
629,629,1,6,0.7,70,False,1
631,631,1,6,0.8,10,False,1
633,633,1,6,0.8,20,False,3
635,635,1,6,0.8,30,False,3
637,637,1,6,0.8,50,False,2
639,639,1,6,0.8,70,False,1
662,662,1,7,0.0,20,True,1
664,664,1,7,0.0,30,True,2
701,701,1,7,0.4,10,False,1
703,703,1,7,0.4,20,False,1
705,705,1,7,0.4,30,False,1
707,707,1,7,0.4,50,False,1
709,709,1,7,0.4,70,False,1
711,711,1,7,0.5,10,False,1
713,713,1,7,0.5,20,False,1
715,715,1,7,0.5,30,False,1
717,717,1,7,0.5,50,False,1
719,719,1,7,0.5,70,False,1
721,721,1,7,0.6,10,False,1
723,723,1,7,0.6,20,False,1
725,725,1,7,0.6,30,False,2
727,727,1,7,0.6,50,False,1
729,729,1,7,0.6,70,False,1
731,731,1,7,0.7,10,False,1
733,733,1,7,0.7,20,False,1
735,735,1,7,0.7,30,False,1
737,737,1,7,0.7,50,False,1
739,739,1,7,0.7,70,False,1
741,741,1,7,0.8,10,False,1
743,743,1,7,0.8,20,False,1
745,745,1,7,0.8,30,False,1
747,747,1,7,0.8,50,False,2
748,748,1,7,0.8,70,True,6
749,749,1,7,0.8,70,False,1
770,770,1,8,0.0,10,True,1
772,772,1,8,0.0,20,True,1
774,774,1,8,0.0,30,True,1
811,811,1,8,0.4,10,False,3
817,817,1,8,0.4,50,False,1
821,821,1,8,0.5,10,False,1
823,823,1,8,0.5,20,False,1
825,825,1,8,0.5,30,False,1
827,827,1,8,0.5,50,False,1
829,829,1,8,0.5,70,False,1
831,831,1,8,0.6,10,False,2
833,833,1,8,0.6,20,False,1
835,835,1,8,0.6,30,False,1
837,837,1,8,0.6,50,False,1
839,839,1,8,0.6,70,False,1
841,841,1,8,0.7,10,False,1
843,843,1,8,0.7,20,False,1
845,845,1,8,0.7,30,False,1
847,847,1,8,0.7,50,False,1
849,849,1,8,0.7,70,False,1
851,851,1,8,0.8,10,False,1
853,853,1,8,0.8,20,False,1
855,855,1,8,0.8,30,False,1
857,857,1,8,0.8,50,False,1
859,859,1,8,0.8,70,False,1
880,880,1,9,0.0,10,True,1
882,882,1,9,0.0,20,True,1
884,884,1,9,0.0,30,True,1
890,890,1,9,0.1,10,True,1
900,900,1,9,0.2,10,True,3
931,931,1,9,0.5,10,False,1
933,933,1,9,0.5,20,False,1
935,935,1,9,0.5,30,False,3
937,937,1,9,0.5,50,False,1
939,939,1,9,0.5,70,False,3
941,941,1,9,0.6,10,False,1
943,943,1,9,0.6,20,False,1
945,945,1,9,0.6,30,False,1
947,947,1,9,0.6,50,False,1
949,949,1,9,0.6,70,False,1
951,951,1,9,0.7,10,False,1
953,953,1,9,0.7,20,False,1
955,955,1,9,0.7,30,False,1
957,957,1,9,0.7,50,False,1
959,959,1,9,0.7,70,False,1
961,961,1,9,0.8,10,False,1
963,963,1,9,0.8,20,False,1
965,965,1,9,0.8,30,False,1
967,967,1,9,0.8,50,False,1
968,968,1,9,0.8,70,True,10
969,969,1,9,0.8,70,False,1
992,992,1,10,0.0,20,True,1
994,994,1,10,0.0,30,True,1
1000,1000,1,10,0.1,10,True,1
1010,1010,1,10,0.2,10,True,2
1020,1020,1,10,0.3,10,True,1
1030,1030,1,10,0.4,10,True,2
1051,1051,1,10,0.6,10,False,1
1053,1053,1,10,0.6,20,False,1
1055,1055,1,10,0.6,30,False,1
1057,1057,1,10,0.6,50,False,1
1059,1059,1,10,0.6,70,False,1
1061,1061,1,10,0.7,10,False,1
1063,1063,1,10,0.7,20,False,1
1065,1065,1,10,0.7,30,False,1
1067,1067,1,10,0.7,50,False,1
1069,1069,1,10,0.7,70,False,1
1071,1071,1,10,0.8,10,False,1
1073,1073,1,10,0.8,20,False,1
1075,1075,1,10,0.8,30,False,1
1077,1077,1,10,0.8,50,False,1
1079,1079,1,10,0.8,70,False,1
1087,1087,1,10,0.9,50,False,3
1321,1321,2,3,0.0,10,False,1
1323,1323,2,3,0.0,20,False,1
1324,1324,2,3,0.0,30,True,6
1325,1325,2,3,0.0,30,False,1
1326,1326,2,3,0.0,50,True,1
1327,1327,2,3,0.0,50,False,1
1328,1328,2,3,0.0,70,True,1
1329,1329,2,3,0.0,70,False,1
1331,1331,2,3,0.1,10,False,1
1333,1333,2,3,0.1,20,False,1
1334,1334,2,3,0.1,30,True,1
1335,1335,2,3,0.1,30,False,1
1336,1336,2,3,0.1,50,True,1
1337,1337,2,3,0.1,50,False,1
1338,1338,2,3,0.1,70,True,1
1339,1339,2,3,0.1,70,False,1
1341,1341,2,3,0.2,10,False,1
1343,1343,2,3,0.2,20,False,1
1345,1345,2,3,0.2,30,False,1
1346,1346,2,3,0.2,50,True,1
1347,1347,2,3,0.2,50,False,1
1348,1348,2,3,0.2,70,True,1
1349,1349,2,3,0.2,70,False,1
1351,1351,2,3,0.3,10,False,1
1353,1353,2,3,0.3,20,False,1
1355,1355,2,3,0.3,30,False,1
1356,1356,2,3,0.3,50,True,2
1357,1357,2,3,0.3,50,False,1
1358,1358,2,3,0.3,70,True,1
1359,1359,2,3,0.3,70,False,1
1361,1361,2,3,0.4,10,False,1
1363,1363,2,3,0.4,20,False,1
1365,1365,2,3,0.4,30,False,1
1366,1366,2,3,0.4,50,True,3
1367,1367,2,3,0.4,50,False,1
1368,1368,2,3,0.4,70,True,1
1369,1369,2,3,0.4,70,False,1
1371,1371,2,3,0.5,10,False,1
1373,1373,2,3,0.5,20,False,1
1375,1375,2,3,0.5,30,False,1
1376,1376,2,3,0.5,50,True,1
1377,1377,2,3,0.5,50,False,1
1378,1378,2,3,0.5,70,True,1
1379,1379,2,3,0.5,70,False,1
1381,1381,2,3,0.6,10,False,1
1383,1383,2,3,0.6,20,False,1
1385,1385,2,3,0.6,30,False,1
1386,1386,2,3,0.6,50,True,2
1387,1387,2,3,0.6,50,False,1
1388,1388,2,3,0.6,70,True,1
1389,1389,2,3,0.6,70,False,1
1391,1391,2,3,0.7,10,False,1
1393,1393,2,3,0.7,20,False,1
1395,1395,2,3,0.7,30,False,1
1396,1396,2,3,0.7,50,True,7
1397,1397,2,3,0.7,50,False,1
1398,1398,2,3,0.7,70,True,1
1399,1399,2,3,0.7,70,False,1
1401,1401,2,3,0.8,10,False,1
1403,1403,2,3,0.8,20,False,1
1405,1405,2,3,0.8,30,False,1
1406,1406,2,3,0.8,50,True,3
1407,1407,2,3,0.8,50,False,1
1408,1408,2,3,0.8,70,True,1
1409,1409,2,3,0.8,70,False,1
1411,1411,2,3,0.9,10,False,1
1413,1413,2,3,0.9,20,False,1
1415,1415,2,3,0.9,30,False,1
1417,1417,2,3,0.9,50,False,1
1418,1418,2,3,0.9,70,True,1
1419,1419,2,3,0.9,70,False,1
1431,1431,2,4,0.0,10,False,1
1433,1433,2,4,0.0,20,False,1
1434,1434,2,4,0.0,30,True,1
1435,1435,2,4,0.0,30,False,1
1436,1436,2,4,0.0,50,True,1
1437,1437,2,4,0.0,50,False,1
1438,1438,2,4,0.0,70,True,1
1439,1439,2,4,0.0,70,False,1
1441,1441,2,4,0.1,10,False,1
1443,1443,2,4,0.1,20,False,1
1444,1444,2,4,0.1,30,True,2
1445,1445,2,4,0.1,30,False,1
1446,1446,2,4,0.1,50,True,2
1447,1447,2,4,0.1,50,False,1
1448,1448,2,4,0.1,70,True,1
1449,1449,2,4,0.1,70,False,1
1451,1451,2,4,0.2,10,False,1
1453,1453,2,4,0.2,20,False,1
1455,1455,2,4,0.2,30,False,1
1456,1456,2,4,0.2,50,True,4
1457,1457,2,4,0.2,50,False,1
1458,1458,2,4,0.2,70,True,1
1459,1459,2,4,0.2,70,False,1
1461,1461,2,4,0.3,10,False,1
1463,1463,2,4,0.3,20,False,1
1465,1465,2,4,0.3,30,False,2
1466,1466,2,4,0.3,50,True,5
1467,1467,2,4,0.3,50,False,1
1468,1468,2,4,0.3,70,True,1
1469,1469,2,4,0.3,70,False,1
1471,1471,2,4,0.4,10,False,1
1473,1473,2,4,0.4,20,False,1
1475,1475,2,4,0.4,30,False,1
1476,1476,2,4,0.4,50,True,4
1477,1477,2,4,0.4,50,False,1
1478,1478,2,4,0.4,70,True,1
1479,1479,2,4,0.4,70,False,1
1481,1481,2,4,0.5,10,False,1
1483,1483,2,4,0.5,20,False,1
1485,1485,2,4,0.5,30,False,1
1486,1486,2,4,0.5,50,True,2
1487,1487,2,4,0.5,50,False,1
1488,1488,2,4,0.5,70,True,1
1489,1489,2,4,0.5,70,False,1
1491,1491,2,4,0.6,10,False,1
1493,1493,2,4,0.6,20,False,1
1495,1495,2,4,0.6,30,False,1
1496,1496,2,4,0.6,50,True,10
1497,1497,2,4,0.6,50,False,1
1498,1498,2,4,0.6,70,True,1
1499,1499,2,4,0.6,70,False,1
1501,1501,2,4,0.7,10,False,1
1503,1503,2,4,0.7,20,False,1
1505,1505,2,4,0.7,30,False,1
1506,1506,2,4,0.7,50,True,3
1507,1507,2,4,0.7,50,False,1
1508,1508,2,4,0.7,70,True,3
1509,1509,2,4,0.7,70,False,1
1511,1511,2,4,0.8,10,False,1
1513,1513,2,4,0.8,20,False,1
1515,1515,2,4,0.8,30,False,1
1516,1516,2,4,0.8,50,True,5
1517,1517,2,4,0.8,50,False,1
1518,1518,2,4,0.8,70,True,1
1519,1519,2,4,0.8,70,False,1
1521,1521,2,4,0.9,10,False,1
1523,1523,2,4,0.9,20,False,1
1525,1525,2,4,0.9,30,False,1
1526,1526,2,4,0.9,50,True,4
1527,1527,2,4,0.9,50,False,1
1528,1528,2,4,0.9,70,True,1
1529,1529,2,4,0.9,70,False,1
1541,1541,2,5,0.0,10,False,1
1542,1542,2,5,0.0,20,True,5
1543,1543,2,5,0.0,20,False,1
1544,1544,2,5,0.0,30,True,1
1545,1545,2,5,0.0,30,False,1
1546,1546,2,5,0.0,50,True,1
1547,1547,2,5,0.0,50,False,1
1548,1548,2,5,0.0,70,True,1
1549,1549,2,5,0.0,70,False,1
1551,1551,2,5,0.1,10,False,1
1553,1553,2,5,0.1,20,False,1
1555,1555,2,5,0.1,30,False,1
1556,1556,2,5,0.1,50,True,1
1557,1557,2,5,0.1,50,False,1
1558,1558,2,5,0.1,70,True,1
1559,1559,2,5,0.1,70,False,1
1561,1561,2,5,0.2,10,False,1
1563,1563,2,5,0.2,20,False,1
1565,1565,2,5,0.2,30,False,1
1566,1566,2,5,0.2,50,True,2
1567,1567,2,5,0.2,50,False,1
1568,1568,2,5,0.2,70,True,1
1569,1569,2,5,0.2,70,False,1
1571,1571,2,5,0.3,10,False,1
1573,1573,2,5,0.3,20,False,1
1575,1575,2,5,0.3,30,False,1
1576,1576,2,5,0.3,50,True,8
1577,1577,2,5,0.3,50,False,1
1578,1578,2,5,0.3,70,True,2
1579,1579,2,5,0.3,70,False,1
1581,1581,2,5,0.4,10,False,1
1583,1583,2,5,0.4,20,False,1
1585,1585,2,5,0.4,30,False,1
1587,1587,2,5,0.4,50,False,1
1588,1588,2,5,0.4,70,True,2
1589,1589,2,5,0.4,70,False,1
1591,1591,2,5,0.5,10,False,1
1593,1593,2,5,0.5,20,False,1
1595,1595,2,5,0.5,30,False,1
1596,1596,2,5,0.5,50,True,7
1597,1597,2,5,0.5,50,False,1
1598,1598,2,5,0.5,70,True,1
1599,1599,2,5,0.5,70,False,1
1601,1601,2,5,0.6,10,False,1
1603,1603,2,5,0.6,20,False,1
1605,1605,2,5,0.6,30,False,1
1606,1606,2,5,0.6,50,True,9
1607,1607,2,5,0.6,50,False,1
1608,1608,2,5,0.6,70,True,1
1609,1609,2,5,0.6,70,False,1
1611,1611,2,5,0.7,10,False,1
1613,1613,2,5,0.7,20,False,1
1615,1615,2,5,0.7,30,False,1
1616,1616,2,5,0.7,50,True,2
1617,1617,2,5,0.7,50,False,1
1618,1618,2,5,0.7,70,True,1
1619,1619,2,5,0.7,70,False,1
1621,1621,2,5,0.8,10,False,1
1623,1623,2,5,0.8,20,False,1
1625,1625,2,5,0.8,30,False,1
1626,1626,2,5,0.8,50,True,1
1627,1627,2,5,0.8,50,False,1
1628,1628,2,5,0.8,70,True,5
1629,1629,2,5,0.8,70,False,1
1631,1631,2,5,0.9,10,False,1
1633,1633,2,5,0.9,20,False,1
1635,1635,2,5,0.9,30,False,1
1636,1636,2,5,0.9,50,True,3
1637,1637,2,5,0.9,50,False,1
1638,1638,2,5,0.9,70,True,2
1639,1639,2,5,0.9,70,False,1
1652,1652,2,6,0.0,20,True,2
1654,1654,2,6,0.0,30,True,1
1656,1656,2,6,0.0,50,True,1
1658,1658,2,6,0.0,70,True,5
1666,1666,2,6,0.1,50,True,6
1668,1668,2,6,0.1,70,True,1
1678,1678,2,6,0.2,70,True,1
1681,1681,2,6,0.3,10,False,1
1683,1683,2,6,0.3,20,False,1
1685,1685,2,6,0.3,30,False,1
1686,1686,2,6,0.3,50,True,2
1687,1687,2,6,0.3,50,False,1
1688,1688,2,6,0.3,70,True,3
1689,1689,2,6,0.3,70,False,1
1691,1691,2,6,0.4,10,False,1
1693,1693,2,6,0.4,20,False,1
1695,1695,2,6,0.4,30,False,1
1697,1697,2,6,0.4,50,False,1
1698,1698,2,6,0.4,70,True,1
1699,1699,2,6,0.4,70,False,1
1701,1701,2,6,0.5,10,False,1
1703,1703,2,6,0.5,20,False,1
1705,1705,2,6,0.5,30,False,1
1707,1707,2,6,0.5,50,False,1
1708,1708,2,6,0.5,70,True,3
1709,1709,2,6,0.5,70,False,1
1711,1711,2,6,0.6,10,False,1
1713,1713,2,6,0.6,20,False,1
1715,1715,2,6,0.6,30,False,1
1716,1716,2,6,0.6,50,True,10
1717,1717,2,6,0.6,50,False,1
1718,1718,2,6,0.6,70,True,3
1719,1719,2,6,0.6,70,False,1
1721,1721,2,6,0.7,10,False,1
1723,1723,2,6,0.7,20,False,1
1725,1725,2,6,0.7,30,False,1
1727,1727,2,6,0.7,50,False,1
1728,1728,2,6,0.7,70,True,2
1729,1729,2,6,0.7,70,False,1
1731,1731,2,6,0.8,10,False,1
1733,1733,2,6,0.8,20,False,1
1735,1735,2,6,0.8,30,False,1
1736,1736,2,6,0.8,50,True,6
1737,1737,2,6,0.8,50,False,1
1738,1738,2,6,0.8,70,True,1
1739,1739,2,6,0.8,70,False,1
1741,1741,2,6,0.9,10,False,1
1743,1743,2,6,0.9,20,False,1
1745,1745,2,6,0.9,30,False,1
1746,1746,2,6,0.9,50,True,5
1747,1747,2,6,0.9,50,False,1
1748,1748,2,6,0.9,70,True,1
1749,1749,2,6,0.9,70,False,1
1762,1762,2,7,0.0,20,True,1
1764,1764,2,7,0.0,30,True,1
1766,1766,2,7,0.0,50,True,6
1788,1788,2,7,0.2,70,True,10
1798,1798,2,7,0.3,70,True,3
1801,1801,2,7,0.4,10,False,2
1803,1803,2,7,0.4,20,False,1
1805,1805,2,7,0.4,30,False,1
1807,1807,2,7,0.4,50,False,1
1808,1808,2,7,0.4,70,True,2
1809,1809,2,7,0.4,70,False,1
1811,1811,2,7,0.5,10,False,1
1813,1813,2,7,0.5,20,False,1
1815,1815,2,7,0.5,30,False,1
1817,1817,2,7,0.5,50,False,1
1818,1818,2,7,0.5,70,True,4
1819,1819,2,7,0.5,70,False,1
1821,1821,2,7,0.6,10,False,1
1823,1823,2,7,0.6,20,False,1
1825,1825,2,7,0.6,30,False,1
1827,1827,2,7,0.6,50,False,1
1828,1828,2,7,0.6,70,True,1
1829,1829,2,7,0.6,70,False,1
1831,1831,2,7,0.7,10,False,1
1833,1833,2,7,0.7,20,False,1
1835,1835,2,7,0.7,30,False,1
1836,1836,2,7,0.7,50,True,8
1837,1837,2,7,0.7,50,False,1
1838,1838,2,7,0.7,70,True,4
1839,1839,2,7,0.7,70,False,1
1841,1841,2,7,0.8,10,False,1
1843,1843,2,7,0.8,20,False,1
1845,1845,2,7,0.8,30,False,1
1847,1847,2,7,0.8,50,False,1
1848,1848,2,7,0.8,70,True,1
1849,1849,2,7,0.8,70,False,2
1851,1851,2,7,0.9,10,False,2
1853,1853,2,7,0.9,20,False,1
1855,1855,2,7,0.9,30,False,1
1856,1856,2,7,0.9,50,True,2
1857,1857,2,7,0.9,50,False,1
1858,1858,2,7,0.9,70,True,2
1859,1859,2,7,0.9,70,False,1
1870,1870,2,8,0.0,10,True,3
1872,1872,2,8,0.0,20,True,2
1874,1874,2,8,0.0,30,True,1
1880,1880,2,8,0.1,10,True,1
1918,1918,2,8,0.4,70,True,10
1921,1921,2,8,0.5,10,False,1
1923,1923,2,8,0.5,20,False,2
1925,1925,2,8,0.5,30,False,1
1927,1927,2,8,0.5,50,False,1
1928,1928,2,8,0.5,70,True,5
1929,1929,2,8,0.5,70,False,2
1931,1931,2,8,0.6,10,False,1
1933,1933,2,8,0.6,20,False,1
1935,1935,2,8,0.6,30,False,1
1937,1937,2,8,0.6,50,False,1
1938,1938,2,8,0.6,70,True,1
1939,1939,2,8,0.6,70,False,1
1941,1941,2,8,0.7,10,False,1
1943,1943,2,8,0.7,20,False,1
1945,1945,2,8,0.7,30,False,1
1947,1947,2,8,0.7,50,False,1
1948,1948,2,8,0.7,70,True,1
1949,1949,2,8,0.7,70,False,1
1951,1951,2,8,0.8,10,False,1
1953,1953,2,8,0.8,20,False,1
1955,1955,2,8,0.8,30,False,1
1957,1957,2,8,0.8,50,False,1
1958,1958,2,8,0.8,70,True,1
1959,1959,2,8,0.8,70,False,1
1961,1961,2,8,0.9,10,False,4
1963,1963,2,8,0.9,20,False,1
1965,1965,2,8,0.9,30,False,1
1966,1966,2,8,0.9,50,True,5
1967,1967,2,8,0.9,50,False,1
1968,1968,2,8,0.9,70,True,1
1969,1969,2,8,0.9,70,False,1
1980,1980,2,9,0.0,10,True,1
1982,1982,2,9,0.0,20,True,1
1984,1984,2,9,0.0,30,True,1
1990,1990,2,9,0.1,10,True,1
2000,2000,2,9,0.2,10,True,2
2010,2010,2,9,0.3,10,True,2
2041,2041,2,9,0.6,10,False,1
2043,2043,2,9,0.6,20,False,1
2045,2045,2,9,0.6,30,False,1
2047,2047,2,9,0.6,50,False,1
2048,2048,2,9,0.6,70,True,3
2049,2049,2,9,0.6,70,False,1
2051,2051,2,9,0.7,10,False,1
2053,2053,2,9,0.7,20,False,1
2055,2055,2,9,0.7,30,False,1
2057,2057,2,9,0.7,50,False,1
2058,2058,2,9,0.7,70,True,1
2059,2059,2,9,0.7,70,False,1
2061,2061,2,9,0.8,10,False,1
2063,2063,2,9,0.8,20,False,1
2065,2065,2,9,0.8,30,False,1
2067,2067,2,9,0.8,50,False,1
2068,2068,2,9,0.8,70,True,1
2069,2069,2,9,0.8,70,False,1
2071,2071,2,9,0.9,10,False,1
2073,2073,2,9,0.9,20,False,1
2075,2075,2,9,0.9,30,False,1
2077,2077,2,9,0.9,50,False,1
2078,2078,2,9,0.9,70,True,1
2079,2079,2,9,0.9,70,False,1
2092,2092,2,10,0.0,20,True,1
2094,2094,2,10,0.0,30,True,1
2110,2110,2,10,0.2,10,True,1
2120,2120,2,10,0.3,10,True,1
2130,2130,2,10,0.4,10,True,1
2140,2140,2,10,0.5,10,True,6
2151,2151,2,10,0.6,10,False,8
2153,2153,2,10,0.6,20,False,5
2157,2157,2,10,0.6,50,False,4
2159,2159,2,10,0.6,70,False,2
2161,2161,2,10,0.7,10,False,1
2163,2163,2,10,0.7,20,False,1
2165,2165,2,10,0.7,30,False,1
2167,2167,2,10,0.7,50,False,1
2168,2168,2,10,0.7,70,True,3
2169,2169,2,10,0.7,70,False,1
2171,2171,2,10,0.8,10,False,1
2173,2173,2,10,0.8,20,False,1
2175,2175,2,10,0.8,30,False,1
2177,2177,2,10,0.8,50,False,1
2178,2178,2,10,0.8,70,True,3
2179,2179,2,10,0.8,70,False,1
2181,2181,2,10,0.9,10,False,1
2183,2183,2,10,0.9,20,False,1
2185,2185,2,10,0.9,30,False,1
2187,2187,2,10,0.9,50,False,1
2188,2188,2,10,0.9,70,True,1
2189,2189,2,10,0.9,70,False,1
2251,2251,3,1,0.5,10,False,1
2253,2253,3,1,0.5,20,False,4
2255,2255,3,1,0.5,30,False,4
2257,2257,3,1,0.5,50,False,1
2259,2259,3,1,0.5,70,False,3
2261,2261,3,1,0.6,10,False,1
2263,2263,3,1,0.6,20,False,1
2265,2265,3,1,0.6,30,False,2
2267,2267,3,1,0.6,50,False,1
2268,2268,3,1,0.6,70,True,1
2269,2269,3,1,0.6,70,False,1
2271,2271,3,1,0.7,10,False,1
2273,2273,3,1,0.7,20,False,1
2275,2275,3,1,0.7,30,False,1
2277,2277,3,1,0.7,50,False,1
2278,2278,3,1,0.7,70,True,6
2279,2279,3,1,0.7,70,False,1
2281,2281,3,1,0.8,10,False,1
2283,2283,3,1,0.8,20,False,1
2285,2285,3,1,0.8,30,False,1
2287,2287,3,1,0.8,50,False,1
2288,2288,3,1,0.8,70,True,4
2289,2289,3,1,0.8,70,False,1
2291,2291,3,1,0.9,10,False,1
2293,2293,3,1,0.9,20,False,1
2295,2295,3,1,0.9,30,False,1
2297,2297,3,1,0.9,50,False,1
2298,2298,3,1,0.9,70,True,8
2299,2299,3,1,0.9,70,False,1
2301,2301,3,1,1.0,10,False,1
2303,2303,3,1,1.0,20,False,1
2304,2304,3,1,1.0,30,True,2
2305,2305,3,1,1.0,30,False,1
2306,2306,3,1,1.0,50,True,1
2307,2307,3,1,1.0,50,False,1
2308,2308,3,1,1.0,70,True,1
2309,2309,3,1,1.0,70,False,1
2321,2321,3,2,0.1,10,False,1
2323,2323,3,2,0.1,20,False,1
2325,2325,3,2,0.1,30,False,1
2326,2326,3,2,0.1,50,True,8
2327,2327,3,2,0.1,50,False,1
2328,2328,3,2,0.1,70,True,1
2329,2329,3,2,0.1,70,False,2
2331,2331,3,2,0.2,10,False,1
2333,2333,3,2,0.2,20,False,1
2335,2335,3,2,0.2,30,False,1
2336,2336,3,2,0.2,50,True,1
2337,2337,3,2,0.2,50,False,1
2338,2338,3,2,0.2,70,True,1
2339,2339,3,2,0.2,70,False,1
2341,2341,3,2,0.3,10,False,1
2343,2343,3,2,0.3,20,False,1
2345,2345,3,2,0.3,30,False,1
